9400: {'eps': 0.01, 'gfn_loss': 0.024715658277273178, 'ql_loss': 0.18469098210334778, 'states_visited': 150416, 'avg_traj_length': 17.8125, 'avg_reward': 0.8849999904632568, 'max_traj_length': 23.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0002207294455729425}
9500: {'eps': 0.01, 'gfn_loss': 0.11155007779598236, 'ql_loss': 0.21412579715251923, 'states_visited': 152016, 'avg_traj_length': 12.9375, 'avg_reward': 0.7912499904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00021844457660336047}
9600: {'eps': 0.01, 'gfn_loss': 0.020739980041980743, 'ql_loss': 0.2030177265405655, 'states_visited': 153616, 'avg_traj_length': 13.25, 'avg_reward': 0.9787499904632568, 'max_traj_length': 23.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.000216229134821333}
9700: {'eps': 0.01, 'gfn_loss': 0.041617050766944885, 'ql_loss': 0.08883463591337204, 'states_visited': 155216, 'avg_traj_length': 12.9375, 'avg_reward': 0.41624999046325684, 'max_traj_length': 21.0, 'max_reward': 0.5099999904632568, 'l1_dist': 0.00021404789004009217}
9800: {'eps': 0.01, 'gfn_loss': 0.016254911199212074, 'ql_loss': 0.19581185281276703, 'states_visited': 156816, 'avg_traj_length': 14.375, 'avg_reward': 0.9162499904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0002118667180184275}
9900: {'eps': 0.01, 'gfn_loss': 0.03840195760130882, 'ql_loss': 0.15526120364665985, 'states_visited': 158416, 'avg_traj_length': 17.9375, 'avg_reward': 0.5724999904632568, 'max_traj_length': 29.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00020973720529582351}
10000: {'eps': 0.01, 'gfn_loss': 0.02177216112613678, 'ql_loss': 0.28849199414253235, 'states_visited': 160016, 'avg_traj_length': 14.4375, 'avg_reward': 0.8224999904632568, 'max_traj_length': 20.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00020760406914632767}
10100: {'eps': 0.01, 'gfn_loss': 0.01606006920337677, 'ql_loss': 0.27305108308792114, 'states_visited': 161616, 'avg_traj_length': 14.4375, 'avg_reward': 0.9162499904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0002056727244053036}
10200: {'eps': 0.01, 'gfn_loss': 0.04374842345714569, 'ql_loss': 0.22778631746768951, 'states_visited': 163216, 'avg_traj_length': 16.0625, 'avg_reward': 1.0412499904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00020378670888021588}
10300: {'eps': 0.01, 'gfn_loss': 0.024470699951052666, 'ql_loss': 0.12591424584388733, 'states_visited': 164816, 'avg_traj_length': 14.1875, 'avg_reward': 0.7599999904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00020185006724204868}
10400: {'eps': 0.01, 'gfn_loss': 0.008858984336256981, 'ql_loss': 0.16639019548892975, 'states_visited': 166416, 'avg_traj_length': 13.75, 'avg_reward': 0.44749999046325684, 'max_traj_length': 28.0, 'max_reward': 0.5099999904632568, 'l1_dist': 0.00019991873705293983}
10500: {'eps': 0.01, 'gfn_loss': 0.02506490796804428, 'ql_loss': 0.24663612246513367, 'states_visited': 168016, 'avg_traj_length': 15.5625, 'avg_reward': 1.0412499904632568, 'max_traj_length': 25.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0001980952511075884}
10600: {'eps': 0.01, 'gfn_loss': 0.04368625581264496, 'ql_loss': 0.26026231050491333, 'states_visited': 169616, 'avg_traj_length': 14.8125, 'avg_reward': 1.1974999904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00019621054525487125}
10700: {'eps': 0.01, 'gfn_loss': 0.033507056534290314, 'ql_loss': 0.1886007934808731, 'states_visited': 171216, 'avg_traj_length': 12.125, 'avg_reward': 0.8224999904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00019443483324721456}
10800: {'eps': 0.01, 'gfn_loss': 0.03535287454724312, 'ql_loss': 0.17214342951774597, 'states_visited': 172816, 'avg_traj_length': 15.75, 'avg_reward': 0.6974999904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00019272734061814845}
10900: {'eps': 0.01, 'gfn_loss': 0.023913757875561714, 'ql_loss': 0.1724482774734497, 'states_visited': 174416, 'avg_traj_length': 14.75, 'avg_reward': 0.8537499904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00019099918426945806}
11000: {'eps': 0.01, 'gfn_loss': 0.01652255654335022, 'ql_loss': 0.29733380675315857, 'states_visited': 176016, 'avg_traj_length': 15.25, 'avg_reward': 1.3224999904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00018931124941445887}
11100: {'eps': 0.01, 'gfn_loss': 0.018986206501722336, 'ql_loss': 0.3051818013191223, 'states_visited': 177616, 'avg_traj_length': 14.125, 'avg_reward': 0.9787499904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00018757364887278527}
11200: {'eps': 0.01, 'gfn_loss': 0.029464490711688995, 'ql_loss': 0.1719675362110138, 'states_visited': 179216, 'avg_traj_length': 15.625, 'avg_reward': 0.8537499904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0001859292679000646}
11300: {'eps': 0.01, 'gfn_loss': 0.021656649187207222, 'ql_loss': 0.22015096247196198, 'states_visited': 180816, 'avg_traj_length': 14.1875, 'avg_reward': 1.0412499904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0001843275676947087}
11400: {'eps': 0.01, 'gfn_loss': 0.010960257612168789, 'ql_loss': 0.19967584311962128, 'states_visited': 182416, 'avg_traj_length': 16.4375, 'avg_reward': 0.9787499904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00018280540825799108}
11500: {'eps': 0.01, 'gfn_loss': 0.04574092477560043, 'ql_loss': 0.1543906331062317, 'states_visited': 184016, 'avg_traj_length': 15.5, 'avg_reward': 0.6349999904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00018122240726370364}
11600: {'eps': 0.01, 'gfn_loss': 0.06947608292102814, 'ql_loss': 0.24612148106098175, 'states_visited': 185616, 'avg_traj_length': 16.5625, 'avg_reward': 0.6037499904632568, 'max_traj_length': 26.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00017970894987229258}
11700: {'eps': 0.01, 'gfn_loss': 0.02450595609843731, 'ql_loss': 0.19536860287189484, 'states_visited': 187216, 'avg_traj_length': 14.3125, 'avg_reward': 0.8224999904632568, 'max_traj_length': 23.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00017823648522607982}
11800: {'eps': 0.01, 'gfn_loss': 0.02272079885005951, 'ql_loss': 0.23709696531295776, 'states_visited': 188816, 'avg_traj_length': 15.5, 'avg_reward': 1.1037499904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00017679741722531617}
11900: {'eps': 0.01, 'gfn_loss': 0.018052395433187485, 'ql_loss': 0.2554815709590912, 'states_visited': 190416, 'avg_traj_length': 11.875, 'avg_reward': 0.8849999904632568, 'max_traj_length': 20.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00017536654195282608}
12000: {'eps': 0.01, 'gfn_loss': 0.023999759927392006, 'ql_loss': 0.24830232560634613, 'states_visited': 192016, 'avg_traj_length': 12.75, 'avg_reward': 0.47874999046325684, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00017398934869561344}
12100: {'eps': 0.01, 'gfn_loss': 0.03367725387215614, 'ql_loss': 0.18680256605148315, 'states_visited': 193616, 'avg_traj_length': 12.5625, 'avg_reward': 0.6349999904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0001725933834677562}
12200: {'eps': 0.01, 'gfn_loss': 0.02814554050564766, 'ql_loss': 0.1553715169429779, 'states_visited': 195216, 'avg_traj_length': 14.75, 'avg_reward': 0.6974999904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00017118474352173507}
12300: {'eps': 0.01, 'gfn_loss': 0.018742788583040237, 'ql_loss': 0.26177647709846497, 'states_visited': 196816, 'avg_traj_length': 17.0, 'avg_reward': 1.1037499904632568, 'max_traj_length': 26.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00016976673214230686}
12400: {'eps': 0.01, 'gfn_loss': 0.013444621115922928, 'ql_loss': 0.21078895032405853, 'states_visited': 198416, 'avg_traj_length': 14.3125, 'avg_reward': 0.8224999904632568, 'max_traj_length': 26.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0001683864975348115}
12500: {'eps': 0.01, 'gfn_loss': 0.010751364752650261, 'ql_loss': 0.19697853922843933, 'states_visited': 200016, 'avg_traj_length': 15.9375, 'avg_reward': 0.6662499904632568, 'max_traj_length': 23.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0001670326601015404}
12600: {'eps': 0.01, 'gfn_loss': 0.016456175595521927, 'ql_loss': 0.2524420917034149, 'states_visited': 201616, 'avg_traj_length': 13.5, 'avg_reward': 0.9162499904632568, 'max_traj_length': 25.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0001638481335248798}
12700: {'eps': 0.01, 'gfn_loss': 0.02002078667283058, 'ql_loss': 0.2959557771682739, 'states_visited': 203216, 'avg_traj_length': 13.0, 'avg_reward': 1.0724999904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00016071024583652616}
12800: {'eps': 0.01, 'gfn_loss': 0.023949019610881805, 'ql_loss': 0.27776893973350525, 'states_visited': 204816, 'avg_traj_length': 15.625, 'avg_reward': 1.0412499904632568, 'max_traj_length': 23.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00015751327737234533}
12900: {'eps': 0.01, 'gfn_loss': 0.028958342969417572, 'ql_loss': 0.25064969062805176, 'states_visited': 206416, 'avg_traj_length': 12.3125, 'avg_reward': 1.0724999904632568, 'max_traj_length': 26.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00015434398665092885}
13000: {'eps': 0.01, 'gfn_loss': 0.030693039298057556, 'ql_loss': 0.17122633755207062, 'states_visited': 208016, 'avg_traj_length': 14.125, 'avg_reward': 0.6662499904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00015118657029233873}
13100: {'eps': 0.01, 'gfn_loss': 0.027384929358959198, 'ql_loss': 0.2769436836242676, 'states_visited': 209616, 'avg_traj_length': 14.125, 'avg_reward': 1.1349999904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00014807458501309156}
13200: {'eps': 0.01, 'gfn_loss': 0.019709691405296326, 'ql_loss': 0.17002783715724945, 'states_visited': 211216, 'avg_traj_length': 15.0625, 'avg_reward': 0.7912499904632568, 'max_traj_length': 23.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00014488880697172135}
13300: {'eps': 0.01, 'gfn_loss': 0.02200278267264366, 'ql_loss': 0.20440836250782013, 'states_visited': 212816, 'avg_traj_length': 12.625, 'avg_reward': 0.8849999904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0001417214807588607}
13400: {'eps': 0.01, 'gfn_loss': 0.019964179024100304, 'ql_loss': 0.264810174703598, 'states_visited': 214416, 'avg_traj_length': 15.3125, 'avg_reward': 1.2287499904632568, 'max_traj_length': 25.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00013859206228516996}
13500: {'eps': 0.01, 'gfn_loss': 0.008729571476578712, 'ql_loss': 0.0878724604845047, 'states_visited': 216016, 'avg_traj_length': 12.3125, 'avg_reward': 0.47874999046325684, 'max_traj_length': 28.0, 'max_reward': 0.5099999904632568, 'l1_dist': 0.0001354009291389957}
13600: {'eps': 0.01, 'gfn_loss': 0.02175559476017952, 'ql_loss': 0.1726069301366806, 'states_visited': 217616, 'avg_traj_length': 17.1875, 'avg_reward': 0.6349999904632568, 'max_traj_length': 25.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0001322244352195412}
13700: {'eps': 0.01, 'gfn_loss': 0.0790201872587204, 'ql_loss': 0.26342126727104187, 'states_visited': 219216, 'avg_traj_length': 16.3125, 'avg_reward': 0.9787499904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00012915000843349844}
13800: {'eps': 0.01, 'gfn_loss': 0.031170988455414772, 'ql_loss': 0.13470309972763062, 'states_visited': 220816, 'avg_traj_length': 15.4375, 'avg_reward': 0.5412499904632568, 'max_traj_length': 25.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00012606849486473948}
13900: {'eps': 0.01, 'gfn_loss': 0.015219545923173428, 'ql_loss': 0.24078302085399628, 'states_visited': 222416, 'avg_traj_length': 14.5, 'avg_reward': 1.0724999904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00012303440598770976}
14000: {'eps': 0.01, 'gfn_loss': 0.06685247272253036, 'ql_loss': 0.19640342891216278, 'states_visited': 224016, 'avg_traj_length': 13.6875, 'avg_reward': 0.9474999904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00011987883772235364}
14100: {'eps': 0.01, 'gfn_loss': 0.020249977707862854, 'ql_loss': 0.23168334364891052, 'states_visited': 225616, 'avg_traj_length': 10.3125, 'avg_reward': 0.6974999904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.0001168459202744998}
14200: {'eps': 0.01, 'gfn_loss': 0.004342291504144669, 'ql_loss': 0.21430832147598267, 'states_visited': 227216, 'avg_traj_length': 14.125, 'avg_reward': 0.8224999904632568, 'max_traj_length': 25.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00011372300650691614}
14300: {'eps': 0.01, 'gfn_loss': 0.030656233429908752, 'ql_loss': 0.16633635759353638, 'states_visited': 228816, 'avg_traj_length': 16.0625, 'avg_reward': 0.8849999904632568, 'max_traj_length': 23.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00011068438470829278}
14400: {'eps': 0.01, 'gfn_loss': 0.021319232881069183, 'ql_loss': 0.1903584748506546, 'states_visited': 230416, 'avg_traj_length': 18.375, 'avg_reward': 0.7912499904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00010760195436887443}
14500: {'eps': 0.01, 'gfn_loss': 0.015745284035801888, 'ql_loss': 0.16735172271728516, 'states_visited': 232016, 'avg_traj_length': 14.8125, 'avg_reward': 0.8224999904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00010454742005094886}
14600: {'eps': 0.01, 'gfn_loss': 0.022629812359809875, 'ql_loss': 0.21260230243206024, 'states_visited': 233616, 'avg_traj_length': 14.8125, 'avg_reward': 0.6349999904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 0.00010161293903365731}
14700: {'eps': 0.01, 'gfn_loss': 0.023559510707855225, 'ql_loss': 0.29729726910591125, 'states_visited': 235216, 'avg_traj_length': 15.625, 'avg_reward': 1.3537499904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 9.855247481027618e-05}
14800: {'eps': 0.01, 'gfn_loss': 0.01285269483923912, 'ql_loss': 0.2225409597158432, 'states_visited': 236816, 'avg_traj_length': 15.0625, 'avg_reward': 0.9474999904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 9.55852447077632e-05}
14900: {'eps': 0.01, 'gfn_loss': 0.02170439064502716, 'ql_loss': 0.2181713581085205, 'states_visited': 238416, 'avg_traj_length': 15.1875, 'avg_reward': 0.6037499904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 9.252092422684655e-05}
15000: {'eps': 0.01, 'gfn_loss': 0.011033724993467331, 'ql_loss': 0.22780737280845642, 'states_visited': 240016, 'avg_traj_length': 13.125, 'avg_reward': 0.9787499904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 8.949334733188152e-05}
15100: {'eps': 0.01, 'gfn_loss': 0.017039839178323746, 'ql_loss': 0.20595313608646393, 'states_visited': 241616, 'avg_traj_length': 14.75, 'avg_reward': 0.8224999904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 8.649217488709837e-05}
15200: {'eps': 0.01, 'gfn_loss': 0.038648076355457306, 'ql_loss': 0.19300633668899536, 'states_visited': 243216, 'avg_traj_length': 16.5, 'avg_reward': 0.9162499904632568, 'max_traj_length': 24.0, 'max_reward': 2.509999990463257, 'l1_dist': 8.351215365109965e-05}
15300: {'eps': 0.01, 'gfn_loss': 0.021553274244070053, 'ql_loss': 0.11560498178005219, 'states_visited': 244816, 'avg_traj_length': 17.8125, 'avg_reward': 0.5412499904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 8.047785377129912e-05}
15400: {'eps': 0.01, 'gfn_loss': 0.019519072026014328, 'ql_loss': 0.2287483960390091, 'states_visited': 246416, 'avg_traj_length': 14.625, 'avg_reward': 0.9474999904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 7.744040340185165e-05}
15500: {'eps': 0.01, 'gfn_loss': 0.006289470475167036, 'ql_loss': 0.10948683321475983, 'states_visited': 248016, 'avg_traj_length': 15.375, 'avg_reward': 0.7599999904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 7.439819455612451e-05}
15600: {'eps': 0.01, 'gfn_loss': 0.02033521607518196, 'ql_loss': 0.17707869410514832, 'states_visited': 249616, 'avg_traj_length': 14.0, 'avg_reward': 0.8224999904632568, 'max_traj_length': 25.0, 'max_reward': 2.509999990463257, 'l1_dist': 7.141422247514129e-05}
15700: {'eps': 0.01, 'gfn_loss': 0.01708047464489937, 'ql_loss': 0.291743665933609, 'states_visited': 251216, 'avg_traj_length': 17.0, 'avg_reward': 1.1349999904632568, 'max_traj_length': 25.0, 'max_reward': 2.509999990463257, 'l1_dist': 6.84007172822021e-05}
15800: {'eps': 0.01, 'gfn_loss': 0.04829735681414604, 'ql_loss': 0.17971131205558777, 'states_visited': 252816, 'avg_traj_length': 15.25, 'avg_reward': 0.6349999904632568, 'max_traj_length': 25.0, 'max_reward': 2.509999990463257, 'l1_dist': 6.548750388901681e-05}
15900: {'eps': 0.01, 'gfn_loss': 0.03357383608818054, 'ql_loss': 0.19693219661712646, 'states_visited': 254416, 'avg_traj_length': 15.5, 'avg_reward': 0.7912499904632568, 'max_traj_length': 26.0, 'max_reward': 2.509999990463257, 'l1_dist': 6.262239185161889e-05}
16000: {'eps': 0.01, 'gfn_loss': 0.018694870173931122, 'ql_loss': 0.18356339633464813, 'states_visited': 256016, 'avg_traj_length': 14.6875, 'avg_reward': 0.9474999904632568, 'max_traj_length': 20.0, 'max_reward': 2.509999990463257, 'l1_dist': 5.9743895690189674e-05}
16100: {'eps': 0.01, 'gfn_loss': 0.029227865859866142, 'ql_loss': 0.26392918825149536, 'states_visited': 257616, 'avg_traj_length': 13.9375, 'avg_reward': 0.9162499904632568, 'max_traj_length': 26.0, 'max_reward': 2.509999990463257, 'l1_dist': 5.688251258106902e-05}
16200: {'eps': 0.01, 'gfn_loss': 0.010201679542660713, 'ql_loss': 0.23093795776367188, 'states_visited': 259216, 'avg_traj_length': 10.5, 'avg_reward': 0.8537499904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 5.420477464213036e-05}
16300: {'eps': 0.01, 'gfn_loss': 0.016107959672808647, 'ql_loss': 0.2574062943458557, 'states_visited': 260816, 'avg_traj_length': 15.125, 'avg_reward': 1.0724999904632568, 'max_traj_length': 25.0, 'max_reward': 2.509999990463257, 'l1_dist': 5.1720366172958165e-05}
16400: {'eps': 0.01, 'gfn_loss': 0.011862295679748058, 'ql_loss': 0.24010801315307617, 'states_visited': 262416, 'avg_traj_length': 15.0, 'avg_reward': 0.9787499904632568, 'max_traj_length': 26.0, 'max_reward': 2.509999990463257, 'l1_dist': 4.910520510748029e-05}
16500: {'eps': 0.01, 'gfn_loss': 0.017979346215724945, 'ql_loss': 0.33898937702178955, 'states_visited': 264016, 'avg_traj_length': 16.125, 'avg_reward': 1.2599999904632568, 'max_traj_length': 23.0, 'max_reward': 2.509999990463257, 'l1_dist': 4.6563538489863276e-05}
16600: {'eps': 0.01, 'gfn_loss': 0.01047841738909483, 'ql_loss': 0.21693216264247894, 'states_visited': 265616, 'avg_traj_length': 13.625, 'avg_reward': 0.7912499904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 4.3974476284347475e-05}
16700: {'eps': 0.01, 'gfn_loss': 0.053748201578855515, 'ql_loss': 0.2246488630771637, 'states_visited': 267216, 'avg_traj_length': 17.0, 'avg_reward': 0.9474999904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 4.171236651018262e-05}
16800: {'eps': 0.01, 'gfn_loss': 0.009211497381329536, 'ql_loss': 0.27667537331581116, 'states_visited': 268816, 'avg_traj_length': 13.5, 'avg_reward': 1.1974999904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 3.956552245654166e-05}
16900: {'eps': 0.01, 'gfn_loss': 0.04694955796003342, 'ql_loss': 0.08962081372737885, 'states_visited': 270416, 'avg_traj_length': 17.3125, 'avg_reward': 0.41624999046325684, 'max_traj_length': 26.0, 'max_reward': 0.5099999904632568, 'l1_dist': 3.762852429645136e-05}
17000: {'eps': 0.01, 'gfn_loss': 0.05698002502322197, 'ql_loss': 0.1526849865913391, 'states_visited': 272016, 'avg_traj_length': 15.0625, 'avg_reward': 0.5412499904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 3.584700243663974e-05}
17100: {'eps': 0.01, 'gfn_loss': 0.010066221468150616, 'ql_loss': 0.20398901402950287, 'states_visited': 273616, 'avg_traj_length': 13.875, 'avg_reward': 0.8849999904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 3.4087293897755444e-05}
17200: {'eps': 0.01, 'gfn_loss': 0.027608603239059448, 'ql_loss': 0.2135528028011322, 'states_visited': 275216, 'avg_traj_length': 15.25, 'avg_reward': 0.8849999904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 3.250563531764783e-05}
17300: {'eps': 0.01, 'gfn_loss': 0.025610946118831635, 'ql_loss': 0.3033614158630371, 'states_visited': 276816, 'avg_traj_length': 14.125, 'avg_reward': 0.9162499904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 3.098655724897981e-05}
17400: {'eps': 0.01, 'gfn_loss': 0.026274967938661575, 'ql_loss': 0.13956215977668762, 'states_visited': 278416, 'avg_traj_length': 15.5, 'avg_reward': 0.6349999904632568, 'max_traj_length': 23.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.9626677132910118e-05}
17500: {'eps': 0.01, 'gfn_loss': 0.02651376463472843, 'ql_loss': 0.2983146905899048, 'states_visited': 280016, 'avg_traj_length': 14.25, 'avg_reward': 1.3537499904632568, 'max_traj_length': 20.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.834585939126555e-05}
17600: {'eps': 0.01, 'gfn_loss': 0.02128138393163681, 'ql_loss': 0.16526472568511963, 'states_visited': 281616, 'avg_traj_length': 15.375, 'avg_reward': 0.8537499904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.727956962189637e-05}
17700: {'eps': 0.01, 'gfn_loss': 0.03490278124809265, 'ql_loss': 0.12970459461212158, 'states_visited': 283216, 'avg_traj_length': 15.3125, 'avg_reward': 0.38499999046325684, 'max_traj_length': 23.0, 'max_reward': 0.5099999904632568, 'l1_dist': 2.6221328880637884e-05}
17800: {'eps': 0.01, 'gfn_loss': 0.018240900710225105, 'ql_loss': 0.1932847797870636, 'states_visited': 284816, 'avg_traj_length': 13.8125, 'avg_reward': 0.7599999904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.5215811547241174e-05}
17900: {'eps': 0.01, 'gfn_loss': 0.0075227972120046616, 'ql_loss': 0.10631696879863739, 'states_visited': 286416, 'avg_traj_length': 15.1875, 'avg_reward': 0.5412499904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.4501379812136292e-05}
18000: {'eps': 0.01, 'gfn_loss': 0.023295044898986816, 'ql_loss': 0.1965661644935608, 'states_visited': 288016, 'avg_traj_length': 18.125, 'avg_reward': 0.9162499904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.3785729354131036e-05}
18100: {'eps': 0.01, 'gfn_loss': 0.0174529068171978, 'ql_loss': 0.15630267560482025, 'states_visited': 289616, 'avg_traj_length': 17.8125, 'avg_reward': 0.25999999046325684, 'max_traj_length': 26.0, 'max_reward': 0.5099999904632568, 'l1_dist': 2.3173495719674975e-05}
18200: {'eps': 0.01, 'gfn_loss': 0.013008574955165386, 'ql_loss': 0.22728967666625977, 'states_visited': 291216, 'avg_traj_length': 15.9375, 'avg_reward': 1.0724999904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.2569551219930872e-05}
18300: {'eps': 0.01, 'gfn_loss': 0.026447556912899017, 'ql_loss': 0.24715736508369446, 'states_visited': 292816, 'avg_traj_length': 13.4375, 'avg_reward': 0.9474999904632568, 'max_traj_length': 28.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.1971189198666252e-05}
18400: {'eps': 0.01, 'gfn_loss': 0.1574871838092804, 'ql_loss': 0.20676735043525696, 'states_visited': 294416, 'avg_traj_length': 16.4375, 'avg_reward': 0.7912499904632568, 'max_traj_length': 26.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.1561341782216914e-05}
18500: {'eps': 0.01, 'gfn_loss': 0.01832134835422039, 'ql_loss': 0.16901670396327972, 'states_visited': 296016, 'avg_traj_length': 13.75, 'avg_reward': 0.8537499904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.1228130208328366e-05}
18600: {'eps': 0.01, 'gfn_loss': 0.013093523681163788, 'ql_loss': 0.35043054819107056, 'states_visited': 297616, 'avg_traj_length': 12.0, 'avg_reward': 1.3537499904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.09209174499847e-05}
18700: {'eps': 0.01, 'gfn_loss': 0.011165975593030453, 'ql_loss': 0.2269189953804016, 'states_visited': 299216, 'avg_traj_length': 14.0625, 'avg_reward': 0.9787499904632568, 'max_traj_length': 27.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.059425059997011e-05}
18800: {'eps': 0.01, 'gfn_loss': 0.012945296242833138, 'ql_loss': 0.19447897374629974, 'states_visited': 300816, 'avg_traj_length': 13.4375, 'avg_reward': 0.8224999904632568, 'max_traj_length': 21.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.0468858565436676e-05}
18900: {'eps': 0.01, 'gfn_loss': 0.006605915725231171, 'ql_loss': 0.20376992225646973, 'states_visited': 302416, 'avg_traj_length': 15.25, 'avg_reward': 1.0099999904632568, 'max_traj_length': 22.0, 'max_reward': 2.509999990463257, 'l1_dist': 2.03838171728421e-05}
