0: {'eps': 1.0, 'loss': 0.03645482286810875, 'states_visited': 16, 'avg_traj_length': 4.4375, 'avg_reward': 0.31349998712539673, 'max_traj_length': 15.0, 'max_reward': 0.5009999871253967, 'l1_dist': 0.0004808095982298255}
4200: {'eps': 0.27126680151057403, 'loss': 0.4246183931827545, 'states_visited': 67216, 'avg_traj_length': 8.5625, 'avg_reward': 1.6259996891021729, 'max_traj_length': 21.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.000433058274211362}
4300: {'eps': 0.2454400717794207, 'loss': 0.42942970991134644, 'states_visited': 68816, 'avg_traj_length': 9.125, 'avg_reward': 2.000999689102173, 'max_traj_length': 27.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00043088500387966633}
4400: {'eps': 0.22207224953304477, 'loss': 0.4311712384223938, 'states_visited': 70416, 'avg_traj_length': 7.0, 'avg_reward': 1.5009996891021729, 'max_traj_length': 17.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00042868315358646214}
4500: {'eps': 0.20092922746937492, 'loss': 0.15327928960323334, 'states_visited': 72016, 'avg_traj_length': 5.0625, 'avg_reward': 1.8447496891021729, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004268555494491011}
4600: {'eps': 0.1817991871399145, 'loss': 0.44055628776550293, 'states_visited': 73616, 'avg_traj_length': 8.6875, 'avg_reward': 1.9384996891021729, 'max_traj_length': 25.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004249034682288766}
4700: {'eps': 0.1644904768758503, 'loss': 0.23233042657375336, 'states_visited': 75216, 'avg_traj_length': 5.6875, 'avg_reward': 1.9697496891021729, 'max_traj_length': 13.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004231044149491936}
4800: {'eps': 0.14882969175225835, 'loss': 0.24998362362384796, 'states_visited': 76816, 'avg_traj_length': 7.3125, 'avg_reward': 2.250999689102173, 'max_traj_length': 21.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004217575187794864}
4900: {'eps': 0.13465993635479728, 'loss': 0.1769171506166458, 'states_visited': 78416, 'avg_traj_length': 5.875, 'avg_reward': 2.219749689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00042043658322654665}
5000: {'eps': 0.12183925294465245, 'loss': 0.011272580362856388, 'states_visited': 80016, 'avg_traj_length': 5.625, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004192659689579159}
5100: {'eps': 0.1102391992745224, 'loss': 0.09554450213909149, 'states_visited': 81616, 'avg_traj_length': 6.6875, 'avg_reward': 2.375999689102173, 'max_traj_length': 15.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.000418158684624359}
5200: {'eps': 0.09974356180769112, 'loss': 0.05777997896075249, 'states_visited': 83216, 'avg_traj_length': 5.875, 'avg_reward': 2.375999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041738146683201194}
5300: {'eps': 0.09024719144874982, 'loss': 0.025348888710141182, 'states_visited': 84816, 'avg_traj_length': 5.4375, 'avg_reward': 2.375999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041654391679912806}
5400: {'eps': 0.08165495012189629, 'loss': 0.021203044801950455, 'states_visited': 86416, 'avg_traj_length': 4.8125, 'avg_reward': 2.375999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041601696284487844}
5500: {'eps': 0.07388075764325333, 'loss': 0.02614990621805191, 'states_visited': 88016, 'avg_traj_length': 6.25, 'avg_reward': 2.500999689102173, 'max_traj_length': 15.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041554259951226413}
5600: {'eps': 0.06684672933842681, 'loss': 0.04607272893190384, 'states_visited': 89616, 'avg_traj_length': 6.25, 'avg_reward': 2.500999689102173, 'max_traj_length': 20.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041523779509589076}
5700: {'eps': 0.06048239576564418, 'loss': 0.015591273084282875, 'states_visited': 91216, 'avg_traj_length': 5.6875, 'avg_reward': 2.375999689102173, 'max_traj_length': 15.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004149597662035376}
5800: {'eps': 0.054723996727378314, 'loss': 0.003076180350035429, 'states_visited': 92816, 'avg_traj_length': 5.375, 'avg_reward': 2.375999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004147069703321904}
5900: {'eps': 0.04951384249760823, 'loss': 0.0009428085759282112, 'states_visited': 94416, 'avg_traj_length': 5.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004145404091104865}
6000: {'eps': 0.04479973586526098, 'loss': 0.0009939053561538458, 'states_visited': 96016, 'avg_traj_length': 5.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004144048143643886}
6100: {'eps': 0.04053444920365653, 'loss': 0.0030140834860503674, 'states_visited': 97616, 'avg_traj_length': 5.3125, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041427367250435054}
6200: {'eps': 0.03667525132704794, 'loss': 0.0001375699503114447, 'states_visited': 99216, 'avg_traj_length': 5.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004141270474065095}
6300: {'eps': 0.0331834793941346, 'loss': 0.000587529328186065, 'states_visited': 100816, 'avg_traj_length': 5.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004140529199503362}
6400: {'eps': 0.030024151569722574, 'loss': 0.002740794327110052, 'states_visited': 102416, 'avg_traj_length': 6.25, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041417652391828597}
6500: {'eps': 0.02716561656403672, 'loss': 0.00010117506462847814, 'states_visited': 104016, 'avg_traj_length': 5.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041408988181501627}
6600: {'eps': 0.024579236538642534, 'loss': 0.00048736055032350123, 'states_visited': 105616, 'avg_traj_length': 5.3125, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004138393560424447}
6700: {'eps': 0.022239100202214104, 'loss': 0.023268649354577065, 'states_visited': 107216, 'avg_traj_length': 5.4375, 'avg_reward': 2.375999689102173, 'max_traj_length': 15.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041381444316357374}
6800: {'eps': 0.020121763221838205, 'loss': 0.00038173579378053546, 'states_visited': 108816, 'avg_traj_length': 5.3125, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004140986711718142}
6900: {'eps': 0.01820601334920065, 'loss': 0.00025434125564061105, 'states_visited': 110416, 'avg_traj_length': 5.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041430824785493314}
7000: {'eps': 0.016472657908604096, 'loss': 3.9164686313597485e-05, 'states_visited': 112016, 'avg_traj_length': 5.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041444317321293056}
7100: {'eps': 0.014904331517795525, 'loss': 0.00040187430568039417, 'states_visited': 113616, 'avg_traj_length': 5.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041454058373346925}
7200: {'eps': 0.01348532211528074, 'loss': 0.00020065180433448404, 'states_visited': 115216, 'avg_traj_length': 5.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041484282701276243}
7300: {'eps': 0.012201413551204852, 'loss': 0.00074942217906937, 'states_visited': 116816, 'avg_traj_length': 5.3125, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004146520223002881}
7400: {'eps': 0.011039743164816944, 'loss': 2.2778938728151843e-05, 'states_visited': 118416, 'avg_traj_length': 4.75, 'avg_reward': 2.375999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041452411096543074}
7500: {'eps': 0.01, 'loss': 0.00011686559446388856, 'states_visited': 120016, 'avg_traj_length': 5.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 5.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00041462742956355214}
7600: {'eps': 0.01, 'loss': 0.03672018274664879, 'states_visited': 121616, 'avg_traj_length': 5.1875, 'avg_reward': 2.375999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004147159052081406}
7700: {'eps': 0.01, 'loss': 0.00016609668091405183, 'states_visited': 123216, 'avg_traj_length': 5.3125, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004149368905927986}
7800: {'eps': 0.01, 'loss': 0.0001036713583744131, 'states_visited': 124816, 'avg_traj_length': 5.3125, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004148823209106922}
7900: {'eps': 0.01, 'loss': 6.98910080245696e-05, 'states_visited': 126416, 'avg_traj_length': 5.3125, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004152075562160462}
8000: {'eps': 0.01, 'loss': 0.0008406381239183247, 'states_visited': 128016, 'avg_traj_length': 10.3125, 'avg_reward': 2.500999689102173, 'max_traj_length': 15.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004132052999921143}
8100: {'eps': 0.01, 'loss': 0.0014647229108959436, 'states_visited': 129616, 'avg_traj_length': 10.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004114838666282594}
8200: {'eps': 0.01, 'loss': 0.001774590346030891, 'states_visited': 131216, 'avg_traj_length': 10.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.000411575281759724}
8300: {'eps': 0.01, 'loss': 0.06086486577987671, 'states_visited': 132816, 'avg_traj_length': 23.9375, 'avg_reward': 2.219749689102173, 'max_traj_length': 26.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004092137678526342}
8400: {'eps': 0.01, 'loss': 0.009263160638511181, 'states_visited': 134416, 'avg_traj_length': 25.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 25.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0004039332561660558}
8500: {'eps': 0.01, 'loss': 0.03152776509523392, 'states_visited': 136016, 'avg_traj_length': 15.375, 'avg_reward': 2.375999689102173, 'max_traj_length': 21.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00040056873694993556}
8600: {'eps': 0.01, 'loss': 0.054915398359298706, 'states_visited': 137616, 'avg_traj_length': 20.4375, 'avg_reward': 2.250999689102173, 'max_traj_length': 26.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0003954747226089239}
8700: {'eps': 0.01, 'loss': 0.0397309884428978, 'states_visited': 139216, 'avg_traj_length': 19.375, 'avg_reward': 2.219749689102173, 'max_traj_length': 26.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0003942220064345747}
8800: {'eps': 0.01, 'loss': 0.07634226232767105, 'states_visited': 140816, 'avg_traj_length': 19.4375, 'avg_reward': 2.219749689102173, 'max_traj_length': 20.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00039423012640327215}
8900: {'eps': 0.01, 'loss': 0.001536829280667007, 'states_visited': 142416, 'avg_traj_length': 20.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 20.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0003939641756005585}
9000: {'eps': 0.01, 'loss': 0.0347878634929657, 'states_visited': 144016, 'avg_traj_length': 23.375, 'avg_reward': 2.250999689102173, 'max_traj_length': 26.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00039400492096319795}
9100: {'eps': 0.01, 'loss': 0.02604168839752674, 'states_visited': 145616, 'avg_traj_length': 24.75, 'avg_reward': 2.375999689102173, 'max_traj_length': 25.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0003935756394639611}
9200: {'eps': 0.01, 'loss': 0.0024720944929867983, 'states_visited': 147216, 'avg_traj_length': 25.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 25.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.000393516878830269}
9300: {'eps': 0.01, 'loss': 0.13216881453990936, 'states_visited': 148816, 'avg_traj_length': 18.8125, 'avg_reward': 1.9072496891021729, 'max_traj_length': 26.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00039350916631519794}
9400: {'eps': 0.01, 'loss': 0.03337099030613899, 'states_visited': 150416, 'avg_traj_length': 19.75, 'avg_reward': 2.375999689102173, 'max_traj_length': 20.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00039169364026747644}
9500: {'eps': 0.01, 'loss': 0.0006008924683555961, 'states_visited': 152016, 'avg_traj_length': 15.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 15.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00038709299406036735}
9600: {'eps': 0.01, 'loss': 0.003147042589262128, 'states_visited': 153616, 'avg_traj_length': 20.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 20.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0003829266061075032}
9700: {'eps': 0.01, 'loss': 0.01122016366571188, 'states_visited': 155216, 'avg_traj_length': 10.9375, 'avg_reward': 2.500999689102173, 'max_traj_length': 20.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00038003089139238}
9800: {'eps': 0.01, 'loss': 0.00022880798496771604, 'states_visited': 156816, 'avg_traj_length': 10.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0003802817955147475}
9900: {'eps': 0.01, 'loss': 0.0006644518580287695, 'states_visited': 158416, 'avg_traj_length': 10.9375, 'avg_reward': 2.500999689102173, 'max_traj_length': 25.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00038053691969253123}
10000: {'eps': 0.01, 'loss': 0.08053719997406006, 'states_visited': 160016, 'avg_traj_length': 10.5625, 'avg_reward': 2.344749689102173, 'max_traj_length': 19.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0003807501052506268}
10100: {'eps': 0.01, 'loss': 0.0012526895152404904, 'states_visited': 161616, 'avg_traj_length': 10.625, 'avg_reward': 2.500999689102173, 'max_traj_length': 15.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00038092571776360273}
10200: {'eps': 0.01, 'loss': 8.805169636616483e-05, 'states_visited': 163216, 'avg_traj_length': 10.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00038105904241092503}
10300: {'eps': 0.01, 'loss': 0.0005170644726604223, 'states_visited': 164816, 'avg_traj_length': 10.3125, 'avg_reward': 2.500999689102173, 'max_traj_length': 15.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.000380916811991483}
10400: {'eps': 0.01, 'loss': 0.07467277348041534, 'states_visited': 166416, 'avg_traj_length': 9.8125, 'avg_reward': 2.344749689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.000381113903131336}
10500: {'eps': 0.01, 'loss': 0.0002875111240427941, 'states_visited': 168016, 'avg_traj_length': 10.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0003812142531387508}
10600: {'eps': 0.01, 'loss': 0.028283189982175827, 'states_visited': 169616, 'avg_traj_length': 9.625, 'avg_reward': 2.375999689102173, 'max_traj_length': 10.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00038139618118293583}
10700: {'eps': 0.01, 'loss': 0.04196483641862869, 'states_visited': 171216, 'avg_traj_length': 14.625, 'avg_reward': 2.375999689102173, 'max_traj_length': 15.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.00037980079650878906}
10800: {'eps': 0.01, 'loss': 0.0006802405696362257, 'states_visited': 172816, 'avg_traj_length': 15.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 15.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0003758755046874285}
10900: {'eps': 0.01, 'loss': 0.0010386593639850616, 'states_visited': 174416, 'avg_traj_length': 15.0, 'avg_reward': 2.500999689102173, 'max_traj_length': 15.0, 'max_reward': 2.500999689102173, 'l1_dist': 0.0003735160571523011}
